"","id","original_title","belongs_to_collection","budget","original_language","production_companies","revenue","runtime","famous_count"
"1260",9344,"Kids",FALSE,1500000,"English","Paramount Global",7412216,91,2
"1261",9346,"Risky Business",FALSE,6200000,"English","Smaller company",63541777,98,4
"1262",9348,"Species",TRUE,3.5e+07,"English","Smaller company",113374103,108,7
"1263",9350,"Cliffhanger",FALSE,7e+07,"English","Sony Pictures Entertainment",255000211,112,5
"1264",9352,"EuroTrip",FALSE,2.5e+07,"English","Warner Bros. Entertainment",20796847,93,3
"1265",9353,"Nacho Libre",FALSE,3.2e+07,"English","Paramount Global",80197993,92,2
"1266",9354,"Honey, I Shrunk the Kids",TRUE,3.2e+07,"English","Smaller company",222724172,93,1
"1267",9355,"Mad Max Beyond Thunderdome",TRUE,12305523,"English","Smaller company",36230219,107,2
"1268",9357,"One Hour Photo",FALSE,1.2e+07,"English","The Walt Disney Studios",52223306,96,4
"1269",9358,"Final Destination 2",TRUE,2.6e+07,"English","Warner Bros. Entertainment",90426405,90,2
"1270",9360,"Anaconda",TRUE,4.5e+07,"English","Sony Pictures Entertainment",136885767,89,6
"1271",9361,"The Last of the Mohicans",FALSE,4e+07,"English","Smaller company",75505856,112,3
"1272",9362,"Tremors",TRUE,1.1e+07,"English","NBCUniversal",48572000,96,2
"1273",9364,"Wuthering Heights",FALSE,8e+06,"English","Smaller company",100915,129,0
"1274",9366,"Donnie Brasco",FALSE,3.5e+07,"English","Sony Pictures Entertainment",41954997,127,7
"1275",9367,"El Mariachi",TRUE,220000,"Europe","Sony Pictures Entertainment",2040920,81,0
"1276",9372,"Super Size Me",TRUE,65000,"English","Smaller company",28575078,100,0
"1277",9373,"The Texas Chainsaw Massacre",TRUE,9500000,"English","Warner Bros. Entertainment",107071655,98,2
"1278",9374,"Death Becomes Her",FALSE,5.5e+07,"English","NBCUniversal",149022650,104,4
"1279",9377,"Ferris Bueller's Day Off",FALSE,6e+06,"English","Paramount Global",70136369,103,5
"1280",9381,"Babylon A.D.",FALSE,7e+07,"English","Smaller company",72108608,101,5
"1281",9382,"Boys on the Side",FALSE,2.1e+07,"English","The Walt Disney Studios",23450000,115,4
"1282",9383,"Hollow Man",TRUE,9.5e+07,"English","Sony Pictures Entertainment",190213455,112,4
"1283",9384,"Starsky & Hutch",FALSE,6e+07,"English","Smaller company",170268750,101,15
"1284",9386,"In the Line of Fire",FALSE,4e+07,"English","Warner Bros. Entertainment",176997168,128,8
"1285",9387,"Conan the Barbarian",TRUE,2e+07,"English","NBCUniversal",79114085,129,5
"1286",9388,"Thank You for Smoking",FALSE,6500000,"English","The Walt Disney Studios",24793509,92,10
"1287",9389,"Renaissance",FALSE,1.8e+07,"Europe","Smaller company",1831348,105,3
"1288",9390,"Jerry Maguire",FALSE,5e+07,"English","Smaller company",273552592,139,11
"1289",9393,"Napola – Elite für den Führer",FALSE,4500000,"Europe","Smaller company",3764219,117,0
"1290",9395,"Above the Law",FALSE,7500000,"English","Warner Bros. Entertainment",18869631,99,3
"1291",9397,"Evolution",FALSE,8e+07,"English","Warner Bros. Entertainment",98376292,101,8
"1292",9398,"Zoolander",TRUE,2.8e+07,"English","Paramount Global",60780981,89,20
"1293",9399,"Lionheart",FALSE,6e+06,"English","NBCUniversal",24078196,105,1
"1294",9400,"Set It Off",FALSE,9e+06,"English","Warner Bros. Entertainment",41590886,118,4
"1295",9403,"Private Parts",FALSE,2.8e+07,"English","Paramount Global",41230799,109,4
"1296",9406,"An American Werewolf in Paris",FALSE,2.2e+07,"English","The Walt Disney Studios",26570463,105,1
"1297",9408,"Surf's Up",TRUE,8.5e+07,"English","Sony Pictures Entertainment",149044513,85,4
"1298",9410,"Great Expectations",FALSE,2.5e+07,"English","The Walt Disney Studios",55494066,111,6
"1299",9413,"Picture Perfect",FALSE,1.9e+07,"English","The Walt Disney Studios",44332015,105,5
"1300",9414,"The Man Who Knew Too Little",FALSE,2e+07,"English","The Walt Disney Studios",13801755,97,6
"1301",9421,"Le Dîner de cons",FALSE,12500000,"Europe","Smaller company",78599508,80,0
"1302",9422,"A Civil Action",FALSE,7e+07,"Europe","Paramount Global",56702901,115,10
"1303",9423,"Virus",FALSE,7.5e+07,"English","NBCUniversal",14010690,99,5
"1304",9424,"Disturbing Behavior",FALSE,1.5e+07,"English","Smaller company",17507368,84,5
"1305",9425,"Soldier",FALSE,7.5e+07,"English","Smaller company",14567883,99,4
"1306",9426,"The Fly",TRUE,1.5e+07,"English","Smaller company",60629159,96,2
"1307",9427,"The Full Monty",FALSE,3500000,"English","Smaller company",257850122,91,1
"1308",9428,"The Royal Tenenbaums",FALSE,2.1e+07,"English","The Walt Disney Studios",71441250,110,9
"1309",9429,"A Night at the Roxbury",FALSE,1.7e+07,"English","Paramount Global",30331165,81,7
"1310",9430,"Go",FALSE,6500000,"English","Sony Pictures Entertainment",28451622,98,9
"1311",9431,"Bordello of Blood",TRUE,1.5e+07,"English","NBCUniversal",5600000,87,3
"1312",9437,"Kiss the Girls",TRUE,2.7e+07,"English","Paramount Global",60527873,115,10
"1313",9443,"Chariots of Fire",FALSE,5500000,"English","The Walt Disney Studios",58972904,123,1
"1314",9444,"Anastasia",FALSE,5.3e+07,"English","The Walt Disney Studios",139804348,94,7
"1315",9447,"Babe: Pig in the City",TRUE,9e+07,"English","Smaller company",69131860,92,7
"1316",9448,"The Big Hit",FALSE,1.3e+07,"English","Sony Pictures Entertainment",27007143,91,3
"1317",9452,"Bulworth",FALSE,3e+07,"English","The Walt Disney Studios",29202884,108,13
"1318",9454,"EverAfter",FALSE,2.6e+07,"English","The Walt Disney Studios",65705772,121,4
"1319",9455,"The Corruptor",FALSE,2.5e+07,"English","Warner Bros. Entertainment",15156200,110,2
"1320",9457,"Deep Rising",FALSE,4.5e+07,"English","The Walt Disney Studios",11203026,106,7
"1321",9464,"Buffalo '66",FALSE,1500000,"English","Smaller company",2375097,110,5
"1322",9465,"Cookie's Fortune",FALSE,1e+07,"English","Smaller company",10920544,118,7
"1323",9469,"He Got Game",FALSE,2.5e+07,"English","Smaller company",21567853,136,4
"1324",9470,"功夫",FALSE,2e+07,"Others","Sony Pictures Entertainment",100914445,99,0
"1325",9471,"Charlie's Angels: Full Throttle",TRUE,1.2e+08,"English","Sony Pictures Entertainment",259175788,106,15
"1326",9472,"DodgeBall: A True Underdog Story",FALSE,2e+07,"English","The Walt Disney Studios",167722310,92,10
"1327",9475,"Scent of a Woman",FALSE,3.1e+07,"English","NBCUniversal",134095253,157,8
"1328",9476,"A Knight's Tale",FALSE,6.5e+07,"English","Sony Pictures Entertainment",117487473,132,4
"1329",9477,"King Arthur",FALSE,1.2e+08,"English","Smaller company",203567857,126,9
"1330",9479,"The Nightmare Before Christmas",FALSE,1.8e+07,"English","Smaller company",75634409,76,2
"1331",9480,"Daredevil",FALSE,7.8e+07,"English","The Walt Disney Studios",179179718,103,13
"1332",9481,"The Bone Collector",FALSE,7.3e+07,"English","NBCUniversal",151493655,118,7
"1333",9482,"Judge Dredd",FALSE,9e+07,"English","The Walt Disney Studios",113493481,96,7
"1334",9486,"Johnny English",TRUE,4e+07,"English","NBCUniversal",160583018,88,4
"1335",9487,"A Bug's Life",FALSE,1.2e+08,"English","The Walt Disney Studios",363258859,95,8
"1336",9488,"Spy Kids 2: The Island of Lost Dreams",TRUE,3.8e+07,"English","Smaller company",119723358,100,10
"1337",9489,"You've Got Mail",FALSE,6.5e+07,"English","Warner Bros. Entertainment",250821495,119,7
"1338",9490,"Half Baked",FALSE,8e+06,"English","NBCUniversal",17460020,82,2
"1339",9493,"Twins",FALSE,1.5e+07,"English","NBCUniversal",216614388,107,9
"1340",9494,"Look Who's Talking",TRUE,7500000,"English","Sony Pictures Entertainment",2.96e+08,93,2
"1341",9495,"The Crow",TRUE,1.5e+07,"English","Paramount Global",9.4e+07,102,7
"1342",9502,"Kung Fu Panda",TRUE,1.3e+08,"English","NBCUniversal",631744560,90,11
"1343",9504,"Glengarry Glen Ross",FALSE,12500000,"English","Warner Bros. Entertainment",10725228,100,8
"1344",9506,"Anger Management",FALSE,7.5e+07,"English","Sony Pictures Entertainment",195745823,106,11
"1345",9509,"Man on Fire",FALSE,7e+07,"English","The Walt Disney Studios",130293714,146,6
"1346",9515,"The Matador",FALSE,1e+07,"English","Paramount Global",17297244,96,5
"1347",9516,"Menace II Society",FALSE,3500000,"English","Warner Bros. Entertainment",27900000,97,3
"1348",9522,"Wedding Crashers",FALSE,4e+07,"English","Warner Bros. Entertainment",285176741,119,9
"1349",9529,"Candyman",TRUE,6e+06,"English","Smaller company",25792310,99,4
"1350",9530,"RV",FALSE,5e+07,"English","Sony Pictures Entertainment",87528173,99,5
"1351",9531,"Superman III",TRUE,3.9e+07,"English","Warner Bros. Entertainment",75850624,125,0
"1352",9532,"Final Destination",TRUE,2.3e+07,"English","Warner Bros. Entertainment",53302314,98,4
"1353",9533,"Red Dragon",TRUE,7.8e+07,"English","NBCUniversal",209196298,124,8
"1354",9535,"Analyze This",TRUE,8e+07,"English","Smaller company",176885658,103,6
"1355",9538,"Scanners",TRUE,4100000,"English","Smaller company",14225876,103,1
"1356",9540,"Dead Ringers",FALSE,1.3e+07,"English","Smaller company",8038508,115,1
"1357",9541,"Jersey Girl",FALSE,3.5e+07,"English","Paramount Global",36098382,102,8
"1358",9542,"The Hitcher",TRUE,6e+06,"English","Smaller company",5844868,97,3
"1359",9543,"Prince of Persia: The Sands of Time",FALSE,1.5e+08,"English","The Walt Disney Studios",335154643,116,5
"1360",9544,"FearDotCom",FALSE,4e+07,"English","Smaller company",18902015,101,2
"1361",9548,"The Adventures of Ford Fairlane",FALSE,4.9e+07,"English","The Walt Disney Studios",20423389,104,3
"1362",9549,"The Right Stuff",FALSE,2.7e+07,"English","Warner Bros. Entertainment",21500000,193,10
"1363",9556,"Darkman",TRUE,1.6e+07,"English","NBCUniversal",48878502,96,4
"1364",9557,"Boat Trip",FALSE,2e+07,"English","Smaller company",8586376,94,4
"1365",9558,"King of New York",FALSE,1e+06,"English","Smaller company",2554476,103,9
"1366",9559,"A Perfect World",FALSE,3e+07,"English","Smaller company",135130999,138,5
"1367",9560,"A Walk in the Clouds",FALSE,2e+07,"English","The Walt Disney Studios",50012507,103,1
"1368",9562,"Timeline",FALSE,8e+07,"English","Paramount Global",43935763,116,10
"1369",9563,"Any Given Sunday",FALSE,5.5e+07,"English","Smaller company",100230832,163,9
"1370",9566,"The Fan",FALSE,5.5e+07,"English","Sony Pictures Entertainment",18626419,116,6
"1371",9567,"Tears of the Sun",FALSE,7e+07,"English","Sony Pictures Entertainment",85632458,121,3
"1372",9569,"Hard to Kill",FALSE,1e+07,"English","Warner Bros. Entertainment",47410000,96,3
"1373",9571,"Dazed and Confused",FALSE,6900000,"English","Smaller company",7993039,102,7
"1374",9573,"Blood Work",FALSE,5e+07,"English","Smaller company",26199517,110,5
"1375",9574,"Flubber",FALSE,8e+07,"English","The Walt Disney Studios",177977226,93,7
"1376",9576,"Tootsie",FALSE,2.1e+07,"English","Sony Pictures Entertainment",177200000,116,6
"1377",9582,"A Guy Thing",FALSE,2e+07,"English","Smaller company",17432163,101,5
"1378",9586,"The Bonfire of the Vanities",FALSE,4.7e+07,"English","Warner Bros. Entertainment",15691192,125,11
"1379",9593,"Last Action Hero",FALSE,8.5e+07,"English","Sony Pictures Entertainment",137298489,130,13
"1380",9594,"Double Impact",FALSE,1.5e+07,"English","Smaller company",30102717,110,2
"1381",9595,"Hot Shots!",TRUE,2.6e+07,"English","The Walt Disney Studios",181096164,84,3
"1382",9598,"Babe",TRUE,3e+07,"English","NBCUniversal",254134910,89,4
"1383",9599,"The Blob",FALSE,1.9e+07,"English","Sony Pictures Entertainment",8247943,95,2
"1384",9600,"Big Momma's House",TRUE,3e+07,"English","The Walt Disney Studios",173959438,98,5
"1385",9602,"Coming to America",FALSE,3.9e+07,"English","Paramount Global",288752301,116,4
"1386",9604,"Red Heat",FALSE,2.9e+07,"English","Sony Pictures Entertainment",34994648,104,9
"1387",9605,"Single White Female",TRUE,1.6e+07,"English","Sony Pictures Entertainment",48017402,107,2
"1388",9606,"Metropolis",FALSE,14500000,"Asia","Smaller company",95789342,108,0
"1389",9607,"Super Mario Bros.",FALSE,4.8e+07,"English","The Walt Disney Studios",20915465,104,5
"1390",9610,"Conan the Destroyer",TRUE,1.8e+07,"English","NBCUniversal",1e+08,103,4
"1391",9614,"Happy Gilmore",FALSE,1.2e+07,"English","NBCUniversal",41205099,92,4
"1392",9615,"The Fast and the Furious: Tokyo Drift",TRUE,8.5e+07,"English","NBCUniversal",158468292,104,2
"1393",9616,"The Order",FALSE,3.5e+07,"English","The Walt Disney Studios",11560806,102,1
"1394",9618,"Tango & Cash",FALSE,5.5e+07,"English","Warner Bros. Entertainment",63408614,104,6
"1395",9619,"Dante's Peak",FALSE,1.16e+08,"English","NBCUniversal",178127760,108,3
"1396",9620,"Paycheck",FALSE,6e+07,"English","Paramount Global",96269812,119,8
"1397",9621,"Elizabethtown",FALSE,5.7e+07,"English","Paramount Global",52034889,123,7
"1398",9624,"On Deadly Ground",FALSE,5e+07,"English","Warner Bros. Entertainment",4.9e+07,102,6
"1399",9626,"Red Sonja",TRUE,17900000,"English","Smaller company",6948633,89,1
"1400",9631,"The Negotiator",FALSE,5e+07,"English","The Walt Disney Studios",44547681,140,10
"1401",9637,"Scooby-Doo",TRUE,8.4e+07,"English","Smaller company",275650703,88,4
"1402",9641,"Cheaper by the Dozen 2",TRUE,6e+07,"English","The Walt Disney Studios",129181830,94,4
"1403",9645,"Ghost Ship",FALSE,3.5e+07,"English","Smaller company",68349884,91,3
"1404",9651,"Supergirl",FALSE,3.5e+07,"English","Smaller company",14296438,124,0
"1405",9654,"The Italian Job",FALSE,6e+07,"English","Smaller company",176070171,110,7
"1406",9655,"She's the Man",FALSE,2e+07,"English","Warner Bros. Entertainment",33889159,105,3
"1407",9656,"Black Christmas",FALSE,9e+06,"English","Smaller company",21510851,84,1
"1408",9662,"Les triplettes de Belleville",FALSE,8e+06,"Europe","Sony Pictures Entertainment",1477676,80,0
"1409",9663,"Starman",FALSE,2.2e+07,"English","Sony Pictures Entertainment",28744356,115,1
"1410",9664,"Flyboys",FALSE,6e+07,"English","Smaller company",17800000,140,3
"1411",9665,"Glory",FALSE,1.8e+07,"English","Sony Pictures Entertainment",26828365,122,8
"1412",9667,"The Jacket",FALSE,2.9e+07,"English","Smaller company",21126225,103,6
"1413",9669,"リング 2",TRUE,6e+06,"Asia","Smaller company",18686644,92,0
"1414",9671,"Crocodile Dundee",TRUE,5e+06,"English","Paramount Global",328203506,97,0
"1415",9672,"Infamous",FALSE,1.3e+07,"English","Smaller company",1151330,110,8
"1416",9675,"Sideways",FALSE,1.6e+07,"English","The Walt Disney Studios",109502303,126,5
"1417",9676,"The Black Dahlia",FALSE,5e+07,"English","NBCUniversal",49111202,121,9
"1418",9679,"Gone in Sixty Seconds",FALSE,9e+07,"English","Smaller company",237202299,118,12
"1419",9682,"Pulse",TRUE,3.8e+07,"English","Smaller company",29907685,90,4
"1420",9685,"Igby Goes Down",FALSE,9e+06,"English","Smaller company",4777465,97,8
"1421",9687,"Keeping Mum",FALSE,169000,"English","Smaller company",18564702,103,4
"1422",9691,"Assassins",FALSE,5e+07,"English","Smaller company",30303072,132,3
"1423",9693,"Children of Men",FALSE,7.6e+07,"English","NBCUniversal",69959751,109,6
"1424",9697,"Lady in the Water",FALSE,7.5e+07,"English","Smaller company",42285169,110,5
"1425",9700,"The Lost City",FALSE,9600000,"English","Smaller company",4386236,144,4
"1426",9701,"North Country",FALSE,3.5e+07,"English","Warner Bros. Entertainment",25224242,126,10
"1427",9703,"The Last Legion",FALSE,6.7e+07,"English","Smaller company",25303038,102,4
"1428",9705,"Swordfish",FALSE,1.02e+08,"English","Smaller company",147080413,99,8
"1429",9708,"The Wicker Man",FALSE,4e+07,"English","Smaller company",38755073,102,5
"1430",9714,"Home Alone 3",TRUE,3.2e+07,"English","The Walt Disney Studios",79082515,102,2
"1431",9718,"Talladega Nights: The Ballad of Ricky Bobby",FALSE,72500000,"English","Sony Pictures Entertainment",162966177,116,13
"1432",9722,"Bewitched",FALSE,8.5e+07,"English","Sony Pictures Entertainment",131426169,102,8
"1433",9725,"Friday the 13th Part 2",TRUE,1250000,"English","Paramount Global",21722776,87,0
"1434",9726,"A Good Year",FALSE,3.5e+07,"English","The Walt Disney Studios",42064105,118,6
"1435",9728,"Friday the 13th Part III",TRUE,4e+06,"English","Paramount Global",36690067,95,0
"1436",9730,"Friday the 13th: The Final Chapter",TRUE,2600000,"English","Paramount Global",32980880,91,2
"1437",9731,"Friday the 13th: A New Beginning",TRUE,2200000,"English","Paramount Global",21930418,92,1
"1438",9737,"Bad Boys",TRUE,1.9e+07,"English","Sony Pictures Entertainment",141407024,118,8
"1439",9738,"Fantastic Four",TRUE,1e+08,"English","The Walt Disney Studios",330579719,106,5
"1440",9739,"Demolition Man",FALSE,5.7e+07,"English","Smaller company",159055768,115,9
"1441",9740,"Hannibal",TRUE,8.7e+07,"English","NBCUniversal",351692268,131,9
"1442",9741,"Unbreakable",FALSE,7.5e+07,"English","Smaller company",248118121,106,5
"1443",9746,"Kundun",FALSE,2.8e+07,"English","The Walt Disney Studios",5684789,134,0
"1444",9749,"Fletch",TRUE,8e+06,"English","NBCUniversal",59612888,98,4
"1445",9754,"Firewall",FALSE,4.5e+07,"English","Smaller company",82800000,105,7
"1446",9757,"Norbit",FALSE,6e+07,"English","Warner Bros. Entertainment",95673607,101,5
"1447",9759,"Cellular",FALSE,2.5e+07,"English","Warner Bros. Entertainment",56422687,94,7
"1448",9760,"Epic Movie",FALSE,2e+07,"English","The Walt Disney Studios",86865564,86,4
"1449",9762,"Step Up",TRUE,1.2e+07,"English","Smaller company",114194847,104,2
"1450",9763,"Goal!: The Dream Begins",TRUE,3e+07,"English","The Walt Disney Studios",27610873,118,1
"1451",9766,"Gridiron Gang",FALSE,3e+07,"English","Sony Pictures Entertainment",41480851,125,3
"1452",9767,"The Break-Up",FALSE,5.2e+07,"English","NBCUniversal",204999686,106,8
"1453",9768,"Cry-Baby",FALSE,1.1e+07,"English","Smaller company",8266343,85,2
"1454",9769,"Lolita",FALSE,6.2e+07,"English","Smaller company",1060056,137,2
"1455",9770,"Mad City",FALSE,5e+07,"English","Warner Bros. Entertainment",10541523,114,7
"1456",9772,"Air Force One",FALSE,8.5e+07,"English","Sony Pictures Entertainment",315156409,124,12
"1457",9777,"Proof",FALSE,2e+07,"English","Paramount Global",7535331,100,4
"1458",9778,"Serendipity",FALSE,2.8e+07,"English","Paramount Global",77516304,90,5
"1459",9779,"The Sisterhood of the Traveling Pants",TRUE,2.5e+07,"English","Smaller company",39053061,119,2
"1460",9781,"Detroit Rock City",FALSE,6500000,"English","Warner Bros. Entertainment",4217115,95,2
"1461",9785,"The Invisible",FALSE,3e+07,"English","Warner Bros. Entertainment",26810113,102,2
"1462",9787,"Lords of Dogtown",FALSE,2.5e+07,"English","Sony Pictures Entertainment",13411957,107,10
